valid,0.997700
unique@1000,0.998000
unique@10000,0.994400
FCD/Test,6.169929
SNN/Test,0.422112
Frag/Test,0.918017
Scaf/Test,0.313859
FCD/TestSF,6.780290
SNN/TestSF,0.407450
Frag/TestSF,0.912775
Scaf/TestSF,0.090141
IntDiv,0.881630
IntDiv2,0.874457
Filters,0.789716
logP,0.825405
SA,0.207140
QED,0.045957
NP,0.425081
weight,6421.911973
Novelty,0.991781
