valid,0.9243333333333333
unique@1000,1.0
unique@10000,0.9989
FCD/Test,0.6744903127525248
SNN/Test,0.6123032241753409
Frag/Test,0.9900663810839281
Scaf/Test,0.9238083349833872
FCD/TestSF,1.3148121866128548
SNN/TestSF,0.5716554648875976
Frag/TestSF,0.9888637378814323
Scaf/TestSF,0.08408231365167995
IntDiv,0.8521590475491552
IntDiv2,0.8464975309891634
Filters,0.9952758745041471
logP,0.006171667579242035
SA,0.0021211660312371317
QED,1.7325179207515473e-05
NP,0.002954235479839862
weight,143.9293793641134
Novelty,0.8055404867816716
