valid,0.9106666666666666
unique@1000,1.0
unique@10000,0.9951
FCD/Test,0.6712682150854761
SNN/Test,0.6036349642820013
Frag/Test,0.986401084390942
Scaf/Test,0.8589254797826519
FCD/TestSF,1.0096987304136462
SNN/TestSF,0.5685889883815021
Frag/TestSF,0.9876847707491864
Scaf/TestSF,0.08410361491146379
IntDiv,0.8572973165461814
IntDiv2,0.8509297925300401
Filters,0.9960834553440703
logP,0.004925170135461565
SA,0.00419883885647121
QED,0.00013160173042875076
NP,0.0034238967016975153
weight,157.14488911657827
Novelty,0.8131786954273472
