valid,0.9915
unique@1000,1.0
unique@10000,0.9992
FCD/Test,0.05648879760890679
SNN/Test,0.6156467925517334
Frag/Test,0.9998937708208464
Scaf/Test,0.9281001160013773
FCD/TestSF,0.5003857166002774
SNN/TestSF,0.5750825940816217
Frag/TestSF,0.9984679814091025
Scaf/TestSF,0.1040108854804096
IntDiv,0.8562798489166616
IntDiv2,0.8503345817611266
Filters,0.9965372331484283
logP,0.0016860401451990192
SA,0.00021188772229968622
QED,2.0908745690141617e-06
NP,6.8012400079586754e-06
weight,3.1883247347400356
Novelty,0.8030451039175397
