valid,0.237800
unique@1000,0.983000
unique@10000,0.920521
FCD/Test,5.604515
SNN/Test,0.520935
Frag/Test,0.983603
Scaf/Test,0.545848
FCD/TestSF,6.326072
SNN/TestSF,0.500251
Frag/TestSF,0.980575
Scaf/TestSF,0.084620
IntDiv,0.873549
IntDiv2,0.864164
Filters,0.958789
logP,0.124342
SA,0.076881
QED,0.008987
NP,0.170940
weight,7266.915137
Novelty,0.969849
