valid,0.225400
unique@1000,0.983000
unique@10000,0.919698
FCD/Test,5.528151
SNN/Test,0.521652
Frag/Test,0.982445
Scaf/Test,0.521228
FCD/TestSF,6.242154
SNN/TestSF,0.501762
Frag/TestSF,0.978915
Scaf/TestSF,0.100481
IntDiv,0.873594
IntDiv2,0.863974
Filters,0.956670
logP,0.125558
SA,0.085105
QED,0.009257
NP,0.170538
weight,7349.278034
Novelty,0.967197
