valid,0.234967
unique@1000,0.977000
unique@10000,0.920698
FCD/Test,5.516466
SNN/Test,0.519886
Frag/Test,0.984176
Scaf/Test,0.513337
FCD/TestSF,6.232679
SNN/TestSF,0.499773
Frag/TestSF,0.980940
Scaf/TestSF,0.095525
IntDiv,0.873985
IntDiv2,0.864540
Filters,0.958718
logP,0.125258
SA,0.075765
QED,0.009195
NP,0.169139
weight,7380.428956
Novelty,0.968259
